customer_id,customer_name,email,city,state,country,registration_date,customer_segment
5878,Customer_5878,customer5878@example.com,San Antonio,CA,USA,2022-06-09,Home Office
5879,Customer_5879,customer5879@example.com,Los Angeles,PA,USA,2022-06-24,Home Office
5880,Customer_5880,customer5880@example.com,Phoenix,PA,USA,2023-02-16,Home Office
5881,Customer_5881,customer5881@example.com,New York,CA,USA,2022-03-05,Home Office
5882,Customer_5882,customer5882@example.com,Chicago,CA,USA,2022-12-14,Consumer
5883,Customer_5883,customer5883@example.com,New York,CA,USA,2022-07-04,Consumer
5884,Customer_5884,customer5884@example.com,San Antonio,NY,USA,2022-06-29,Consumer
5885,Customer_5885,customer5885@example.com,Los Angeles,CA,USA,2022-02-10,Corporate
5886,Customer_5886,customer5886@example.com,New York,TX,USA,2023-03-03,Home Office
5887,Customer_5887,customer5887@example.com,Dallas,TX,USA,2023-02-18,Corporate
5888,Customer_5888,customer5888@example.com,Houston,TX,USA,2022-06-10,Consumer
5889,Customer_5889,customer5889@example.com,San Antonio,IL,USA,2022-02-21,Home Office
5890,Customer_5890,customer5890@example.com,San Jose,AZ,USA,2022-06-17,Corporate
5891,Customer_5891,customer5891@example.com,San Jose,NY,USA,2022-07-14,Corporate
5892,Customer_5892,customer5892@example.com,New York,NY,USA,2022-01-13,Home Office
5893,Customer_5893,customer5893@example.com,San Jose,AZ,USA,2023-02-18,Consumer
5894,Customer_5894,customer5894@example.com,Phoenix,TX,USA,2023-05-13,Home Office
5895,Customer_5895,customer5895@example.com,Phoenix,IL,USA,2022-01-25,Corporate
5896,Customer_5896,customer5896@example.com,San Antonio,TX,USA,2022-12-16,Corporate
5897,Customer_5897,customer5897@example.com,Dallas,CA,USA,2022-08-11,Corporate
5898,Customer_5898,customer5898@example.com,San Diego,TX,USA,2022-01-26,Corporate
5899,Customer_5899,customer5899@example.com,San Antonio,AZ,USA,2022-03-24,Consumer
5900,Customer_5900,customer5900@example.com,Phoenix,PA,USA,2022-08-05,Corporate
5901,Customer_5901,customer5901@example.com,San Diego,CA,USA,2022-06-24,Home Office
5902,Customer_5902,customer5902@example.com,New York,CA,USA,2022-08-19,Corporate
5903,Customer_5903,customer5903@example.com,Philadelphia,TX,USA,2022-04-09,Home Office
5904,Customer_5904,customer5904@example.com,San Jose,NY,USA,2022-08-06,Consumer
5905,Customer_5905,customer5905@example.com,Houston,PA,USA,2022-05-13,Corporate
5906,Customer_5906,customer5906@example.com,San Antonio,IL,USA,2023-03-14,Home Office
5907,Customer_5907,customer5907@example.com,Chicago,TX,USA,2022-06-22,Home Office
5908,Customer_5908,customer5908@example.com,Phoenix,NY,USA,2022-02-25,Corporate
5909,Customer_5909,customer5909@example.com,Philadelphia,CA,USA,2022-11-08,Corporate
5910,Customer_5910,customer5910@example.com,Houston,NY,USA,2022-01-05,Home Office
5911,Customer_5911,customer5911@example.com,San Antonio,IL,USA,2023-03-15,Consumer
5912,Customer_5912,customer5912@example.com,Los Angeles,IL,USA,2022-03-19,Corporate
5913,Customer_5913,customer5913@example.com,Chicago,CA,USA,2022-08-08,Corporate
5914,Customer_5914,customer5914@example.com,San Diego,AZ,USA,2022-07-25,Consumer
5915,Customer_5915,customer5915@example.com,Philadelphia,CA,USA,2022-02-04,Corporate
5916,Customer_5916,customer5916@example.com,New York,CA,USA,2022-02-10,Consumer
5917,Customer_5917,customer5917@example.com,Phoenix,CA,USA,2022-02-17,Corporate
5918,Customer_5918,customer5918@example.com,Dallas,AZ,USA,2022-10-01,Home Office
5919,Customer_5919,customer5919@example.com,San Antonio,NY,USA,2022-01-04,Home Office
5920,Customer_5920,customer5920@example.com,New York,CA,USA,2022-08-31,Home Office
5921,Customer_5921,customer5921@example.com,Dallas,TX,USA,2022-09-04,Home Office
5922,Customer_5922,customer5922@example.com,San Diego,TX,USA,2022-03-07,Consumer
5923,Customer_5923,customer5923@example.com,Los Angeles,IL,USA,2022-10-23,Home Office
5924,Customer_5924,customer5924@example.com,Philadelphia,CA,USA,2023-04-22,Consumer
5925,Customer_5925,customer5925@example.com,Phoenix,CA,USA,2022-03-11,Home Office
5926,Customer_5926,customer5926@example.com,San Antonio,AZ,USA,2023-03-13,Consumer
5927,Customer_5927,customer5927@example.com,San Antonio,CA,USA,2022-03-17,Home Office
5928,Customer_5928,customer5928@example.com,Los Angeles,IL,USA,2022-01-28,Consumer
5929,Customer_5929,customer5929@example.com,Dallas,AZ,USA,2022-04-28,Home Office
5930,Customer_5930,customer5930@example.com,San Diego,PA,USA,2022-04-27,Corporate
5931,Customer_5931,customer5931@example.com,Philadelphia,CA,USA,2023-01-09,Corporate
5932,Customer_5932,customer5932@example.com,Dallas,NY,USA,2022-08-25,Home Office
5933,Customer_5933,customer5933@example.com,Philadelphia,IL,USA,2022-07-08,Corporate
5934,Customer_5934,customer5934@example.com,Dallas,IL,USA,2022-06-08,Consumer
5935,Customer_5935,customer5935@example.com,Los Angeles,TX,USA,2022-12-22,Consumer
5936,Customer_5936,customer5936@example.com,Dallas,PA,USA,2023-03-26,Corporate
5937,Customer_5937,customer5937@example.com,Philadelphia,AZ,USA,2022-01-25,Consumer
5938,Customer_5938,customer5938@example.com,San Antonio,AZ,USA,2022-06-06,Home Office
5939,Customer_5939,customer5939@example.com,Philadelphia,AZ,USA,2022-11-30,Corporate
5940,Customer_5940,customer5940@example.com,Philadelphia,IL,USA,2023-03-22,Consumer
5941,Customer_5941,customer5941@example.com,Los Angeles,CA,USA,2022-03-13,Consumer
5942,Customer_5942,customer5942@example.com,Chicago,CA,USA,2022-05-27,Home Office
5943,Customer_5943,customer5943@example.com,San Jose,CA,USA,2022-12-16,Home Office
5944,Customer_5944,customer5944@example.com,Los Angeles,CA,USA,2022-08-13,Corporate
5945,Customer_5945,customer5945@example.com,Houston,TX,USA,2022-12-07,Corporate
5946,Customer_5946,customer5946@example.com,Chicago,CA,USA,2022-03-28,Consumer
5947,Customer_5947,customer5947@example.com,Houston,TX,USA,2022-10-03,Corporate
5948,Customer_5948,customer5948@example.com,Chicago,CA,USA,2023-04-05,Corporate
5949,Customer_5949,customer5949@example.com,Philadelphia,NY,USA,2022-12-02,Home Office
5950,Customer_5950,customer5950@example.com,New York,CA,USA,2022-11-07,Corporate
5951,Customer_5951,customer5951@example.com,Houston,NY,USA,2022-05-11,Corporate
5952,Customer_5952,customer5952@example.com,Houston,NY,USA,2022-07-17,Home Office
5953,Customer_5953,customer5953@example.com,Houston,PA,USA,2023-01-04,Home Office
5954,Customer_5954,customer5954@example.com,Dallas,IL,USA,2022-05-17,Home Office
5955,Customer_5955,customer5955@example.com,Houston,PA,USA,2023-03-11,Consumer
5956,Customer_5956,customer5956@example.com,Phoenix,NY,USA,2022-01-19,Home Office
5957,Customer_5957,customer5957@example.com,Los Angeles,TX,USA,2022-02-05,Home Office
5958,Customer_5958,customer5958@example.com,San Antonio,CA,USA,2022-08-31,Home Office
5959,Customer_5959,customer5959@example.com,Phoenix,TX,USA,2023-04-09,Consumer
5960,Customer_5960,customer5960@example.com,San Antonio,PA,USA,2022-03-30,Corporate
5961,Customer_5961,customer5961@example.com,Phoenix,AZ,USA,2023-04-15,Home Office
5962,Customer_5962,customer5962@example.com,Philadelphia,AZ,USA,2022-05-15,Corporate
5963,Customer_5963,customer5963@example.com,New York,TX,USA,2022-04-18,Home Office
5964,Customer_5964,customer5964@example.com,Philadelphia,CA,USA,2022-09-01,Home Office
5965,Customer_5965,customer5965@example.com,San Jose,TX,USA,2022-08-19,Home Office
5966,Customer_5966,customer5966@example.com,Dallas,CA,USA,2022-01-08,Home Office
5967,Customer_5967,customer5967@example.com,Philadelphia,TX,USA,2022-11-26,Home Office
5968,Customer_5968,customer5968@example.com,Los Angeles,IL,USA,2022-10-02,Corporate
5969,Customer_5969,customer5969@example.com,Dallas,TX,USA,2022-12-05,Corporate
5970,Customer_5970,customer5970@example.com,Dallas,TX,USA,2023-02-16,Home Office
5971,Customer_5971,customer5971@example.com,San Jose,CA,USA,2022-08-06,Home Office
5972,Customer_5972,customer5972@example.com,Dallas,TX,USA,2023-02-02,Consumer
5973,Customer_5973,customer5973@example.com,San Jose,NY,USA,2022-06-06,Corporate
5974,Customer_5974,customer5974@example.com,San Diego,CA,USA,2022-12-26,Consumer
5975,Customer_5975,customer5975@example.com,San Diego,CA,USA,2022-05-21,Corporate
5976,Customer_5976,customer5976@example.com,Chicago,AZ,USA,2022-07-12,Consumer
5977,Customer_5977,customer5977@example.com,New York,CA,USA,2023-03-18,Home Office
5978,Customer_5978,customer5978@example.com,San Jose,TX,USA,2023-01-18,Corporate
5979,Customer_5979,customer5979@example.com,Phoenix,IL,USA,2022-05-18,Consumer
5980,Customer_5980,customer5980@example.com,Houston,TX,USA,2022-11-29,Consumer
5981,Customer_5981,customer5981@example.com,San Jose,CA,USA,2022-03-25,Home Office
5982,Customer_5982,customer5982@example.com,Houston,TX,USA,2022-10-18,Consumer
5983,Customer_5983,customer5983@example.com,Chicago,CA,USA,2022-11-27,Home Office
5984,Customer_5984,customer5984@example.com,Dallas,CA,USA,2022-01-16,Corporate
5985,Customer_5985,customer5985@example.com,Chicago,CA,USA,2022-04-18,Consumer
5986,Customer_5986,customer5986@example.com,Dallas,TX,USA,2023-04-19,Consumer
5987,Customer_5987,customer5987@example.com,San Jose,TX,USA,2023-04-19,Consumer
5988,Customer_5988,customer5988@example.com,Chicago,IL,USA,2022-03-04,Consumer
5989,Customer_5989,customer5989@example.com,Los Angeles,NY,USA,2022-04-05,Consumer
5990,Customer_5990,customer5990@example.com,Chicago,NY,USA,2022-01-09,Consumer
5991,Customer_5991,customer5991@example.com,Dallas,TX,USA,2022-08-25,Corporate
5992,Customer_5992,customer5992@example.com,San Antonio,CA,USA,2022-01-24,Consumer
5993,Customer_5993,customer5993@example.com,Dallas,CA,USA,2022-12-10,Home Office
5994,Customer_5994,customer5994@example.com,San Diego,TX,USA,2022-03-04,Consumer
5995,Customer_5995,customer5995@example.com,Dallas,CA,USA,2023-02-23,Corporate
5996,Customer_5996,customer5996@example.com,Houston,PA,USA,2022-07-16,Consumer
5997,Customer_5997,customer5997@example.com,Phoenix,NY,USA,2023-04-15,Home Office
5998,Customer_5998,customer5998@example.com,Houston,TX,USA,2022-05-29,Corporate
5999,Customer_5999,customer5999@example.com,Houston,CA,USA,2022-10-29,Home Office
6000,Customer_6000,customer6000@example.com,New York,CA,USA,2022-05-22,Corporate
6001,Customer_6001,customer6001@example.com,Dallas,IL,USA,2022-04-10,Corporate
6002,Customer_6002,customer6002@example.com,Phoenix,TX,USA,2023-03-20,Home Office
6003,Customer_6003,customer6003@example.com,Philadelphia,CA,USA,2022-01-18,Consumer
6004,Customer_6004,customer6004@example.com,Houston,NY,USA,2022-08-23,Corporate
6005,Customer_6005,customer6005@example.com,Chicago,NY,USA,2022-07-09,Corporate
6006,Customer_6006,customer6006@example.com,Philadelphia,CA,USA,2022-07-14,Corporate
6007,Customer_6007,customer6007@example.com,Los Angeles,PA,USA,2022-01-11,Home Office
6008,Customer_6008,customer6008@example.com,New York,TX,USA,2022-08-10,Home Office
6009,Customer_6009,customer6009@example.com,San Antonio,TX,USA,2022-05-18,Consumer
6010,Customer_6010,customer6010@example.com,Los Angeles,NY,USA,2023-04-09,Home Office
6011,Customer_6011,customer6011@example.com,San Antonio,PA,USA,2022-06-03,Consumer
6012,Customer_6012,customer6012@example.com,Los Angeles,TX,USA,2022-05-25,Consumer
6013,Customer_6013,customer6013@example.com,San Diego,TX,USA,2022-06-15,Consumer
6014,Customer_6014,customer6014@example.com,San Antonio,CA,USA,2023-02-23,Home Office
6015,Customer_6015,customer6015@example.com,Phoenix,CA,USA,2022-08-29,Consumer
6016,Customer_6016,customer6016@example.com,Dallas,CA,USA,2022-01-08,Corporate
6017,Customer_6017,customer6017@example.com,Dallas,TX,USA,2022-08-09,Corporate
6018,Customer_6018,customer6018@example.com,Dallas,TX,USA,2022-05-31,Home Office
6019,Customer_6019,customer6019@example.com,Chicago,TX,USA,2022-10-01,Home Office
6020,Customer_6020,customer6020@example.com,San Jose,CA,USA,2022-11-15,Corporate
6021,Customer_6021,customer6021@example.com,Chicago,TX,USA,2022-11-07,Corporate
6022,Customer_6022,customer6022@example.com,New York,TX,USA,2022-04-30,Home Office
6023,Customer_6023,customer6023@example.com,San Antonio,TX,USA,2022-10-12,Home Office
6024,Customer_6024,customer6024@example.com,San Jose,CA,USA,2022-08-30,Home Office
6025,Customer_6025,customer6025@example.com,San Diego,CA,USA,2022-02-07,Corporate
6026,Customer_6026,customer6026@example.com,New York,PA,USA,2023-02-16,Home Office
6027,Customer_6027,customer6027@example.com,San Antonio,IL,USA,2022-07-05,Corporate
6028,Customer_6028,customer6028@example.com,Los Angeles,CA,USA,2022-08-21,Corporate
6029,Customer_6029,customer6029@example.com,New York,CA,USA,2022-05-02,Consumer
6030,Customer_6030,customer6030@example.com,New York,CA,USA,2022-03-09,Corporate
6031,Customer_6031,customer6031@example.com,Philadelphia,CA,USA,2023-03-11,Home Office
6032,Customer_6032,customer6032@example.com,Dallas,CA,USA,2022-10-14,Consumer
6033,Customer_6033,customer6033@example.com,San Antonio,NY,USA,2022-06-04,Consumer
6034,Customer_6034,customer6034@example.com,Dallas,NY,USA,2023-01-25,Home Office
6035,Customer_6035,customer6035@example.com,Philadelphia,IL,USA,2023-04-27,Consumer
6036,Customer_6036,customer6036@example.com,San Diego,PA,USA,2022-06-21,Home Office
6037,Customer_6037,customer6037@example.com,Philadelphia,CA,USA,2022-08-24,Corporate
6038,Customer_6038,customer6038@example.com,San Diego,AZ,USA,2022-12-28,Consumer
6039,Customer_6039,customer6039@example.com,Chicago,CA,USA,2022-06-01,Corporate
6040,Customer_6040,customer6040@example.com,San Jose,IL,USA,2023-02-06,Consumer
6041,Customer_6041,customer6041@example.com,Los Angeles,TX,USA,2022-12-11,Home Office
6042,Customer_6042,customer6042@example.com,Dallas,IL,USA,2022-05-24,Consumer
6043,Customer_6043,customer6043@example.com,San Jose,CA,USA,2022-07-26,Consumer
6044,Customer_6044,customer6044@example.com,San Antonio,AZ,USA,2022-04-01,Consumer
6045,Customer_6045,customer6045@example.com,Chicago,CA,USA,2023-04-28,Corporate
6046,Customer_6046,customer6046@example.com,Philadelphia,TX,USA,2022-10-28,Consumer
6047,Customer_6047,customer6047@example.com,San Diego,NY,USA,2023-02-20,Home Office
6048,Customer_6048,customer6048@example.com,Phoenix,PA,USA,2022-05-17,Consumer
6049,Customer_6049,customer6049@example.com,Los Angeles,TX,USA,2022-06-27,Home Office
6050,Customer_6050,customer6050@example.com,Phoenix,PA,USA,2022-09-06,Consumer
6051,Customer_6051,customer6051@example.com,Philadelphia,TX,USA,2023-02-04,Home Office
6052,Customer_6052,customer6052@example.com,Chicago,NY,USA,2023-03-09,Home Office
6053,Customer_6053,customer6053@example.com,Chicago,IL,USA,2023-03-09,Corporate
6054,Customer_6054,customer6054@example.com,San Diego,NY,USA,2022-12-30,Home Office
6055,Customer_6055,customer6055@example.com,New York,NY,USA,2022-02-02,Home Office
6056,Customer_6056,customer6056@example.com,San Antonio,TX,USA,2023-04-19,Home Office
6057,Customer_6057,customer6057@example.com,Philadelphia,TX,USA,2022-05-21,Consumer
6058,Customer_6058,customer6058@example.com,San Diego,IL,USA,2022-04-19,Consumer
6059,Customer_6059,customer6059@example.com,Phoenix,CA,USA,2022-04-01,Home Office
6060,Customer_6060,customer6060@example.com,Chicago,TX,USA,2022-11-09,Corporate
6061,Customer_6061,customer6061@example.com,Phoenix,NY,USA,2022-01-30,Consumer
6062,Customer_6062,customer6062@example.com,San Diego,TX,USA,2022-11-30,Home Office
6063,Customer_6063,customer6063@example.com,Chicago,IL,USA,2022-12-19,Corporate
6064,Customer_6064,customer6064@example.com,San Diego,TX,USA,2022-02-16,Consumer
6065,Customer_6065,customer6065@example.com,San Antonio,CA,USA,2022-07-19,Home Office
6066,Customer_6066,customer6066@example.com,Philadelphia,NY,USA,2022-09-04,Consumer
6067,Customer_6067,customer6067@example.com,New York,PA,USA,2023-04-28,Home Office
6068,Customer_6068,customer6068@example.com,New York,CA,USA,2022-03-01,Home Office
6069,Customer_6069,customer6069@example.com,Philadelphia,NY,USA,2022-11-09,Consumer
6070,Customer_6070,customer6070@example.com,San Diego,CA,USA,2023-02-22,Home Office
6071,Customer_6071,customer6071@example.com,Los Angeles,PA,USA,2022-04-06,Corporate
6072,Customer_6072,customer6072@example.com,Los Angeles,NY,USA,2023-01-16,Corporate
6073,Customer_6073,customer6073@example.com,Houston,CA,USA,2022-01-28,Home Office
6074,Customer_6074,customer6074@example.com,Chicago,TX,USA,2022-01-23,Consumer
6075,Customer_6075,customer6075@example.com,San Diego,CA,USA,2023-02-19,Corporate
6076,Customer_6076,customer6076@example.com,San Jose,PA,USA,2022-12-15,Consumer
6077,Customer_6077,customer6077@example.com,New York,CA,USA,2022-05-12,Home Office
6078,Customer_6078,customer6078@example.com,Los Angeles,TX,USA,2022-10-21,Corporate
6079,Customer_6079,customer6079@example.com,Dallas,PA,USA,2022-12-24,Corporate
6080,Customer_6080,customer6080@example.com,Houston,IL,USA,2023-02-13,Home Office
6081,Customer_6081,customer6081@example.com,Dallas,CA,USA,2022-07-31,Home Office
6082,Customer_6082,customer6082@example.com,Dallas,CA,USA,2022-04-20,Corporate
6083,Customer_6083,customer6083@example.com,Philadelphia,IL,USA,2022-11-01,Corporate
6084,Customer_6084,customer6084@example.com,Phoenix,CA,USA,2023-01-28,Consumer
6085,Customer_6085,customer6085@example.com,San Antonio,CA,USA,2023-05-07,Home Office
6086,Customer_6086,customer6086@example.com,Dallas,IL,USA,2022-08-31,Consumer
6087,Customer_6087,customer6087@example.com,Phoenix,TX,USA,2022-02-12,Consumer
6088,Customer_6088,customer6088@example.com,Los Angeles,NY,USA,2022-05-13,Corporate
6089,Customer_6089,customer6089@example.com,New York,IL,USA,2022-06-30,Home Office
6090,Customer_6090,customer6090@example.com,San Jose,TX,USA,2022-04-24,Home Office
6091,Customer_6091,customer6091@example.com,Chicago,CA,USA,2022-08-28,Corporate
6092,Customer_6092,customer6092@example.com,Houston,PA,USA,2022-08-13,Corporate
6093,Customer_6093,customer6093@example.com,Dallas,TX,USA,2022-06-22,Consumer
6094,Customer_6094,customer6094@example.com,San Antonio,TX,USA,2022-01-31,Corporate
6095,Customer_6095,customer6095@example.com,Phoenix,TX,USA,2022-08-11,Consumer
6096,Customer_6096,customer6096@example.com,San Antonio,CA,USA,2022-04-10,Home Office
6097,Customer_6097,customer6097@example.com,Dallas,TX,USA,2023-01-03,Corporate
6098,Customer_6098,customer6098@example.com,Phoenix,TX,USA,2022-09-15,Consumer
6099,Customer_6099,customer6099@example.com,Dallas,AZ,USA,2023-05-11,Consumer
6100,Customer_6100,customer6100@example.com,Philadelphia,TX,USA,2022-07-15,Home Office
6101,Customer_6101,customer6101@example.com,Phoenix,TX,USA,2023-04-14,Consumer
6102,Customer_6102,customer6102@example.com,Dallas,NY,USA,2022-06-19,Corporate
6103,Customer_6103,customer6103@example.com,New York,CA,USA,2023-02-22,Corporate
6104,Customer_6104,customer6104@example.com,Phoenix,NY,USA,2022-07-21,Corporate
6105,Customer_6105,customer6105@example.com,San Diego,CA,USA,2022-06-21,Corporate
6106,Customer_6106,customer6106@example.com,Los Angeles,PA,USA,2023-05-07,Corporate
6107,Customer_6107,customer6107@example.com,Chicago,TX,USA,2022-10-17,Consumer
6108,Customer_6108,customer6108@example.com,New York,CA,USA,2022-01-18,Home Office
6109,Customer_6109,customer6109@example.com,Philadelphia,PA,USA,2022-02-24,Consumer
6110,Customer_6110,customer6110@example.com,San Diego,AZ,USA,2023-01-10,Consumer
6111,Customer_6111,customer6111@example.com,San Jose,CA,USA,2023-04-01,Consumer
6112,Customer_6112,customer6112@example.com,Los Angeles,CA,USA,2022-02-21,Corporate
6113,Customer_6113,customer6113@example.com,Dallas,TX,USA,2022-02-18,Home Office
6114,Customer_6114,customer6114@example.com,New York,IL,USA,2022-06-18,Corporate
6115,Customer_6115,customer6115@example.com,San Diego,TX,USA,2022-01-28,Home Office
6116,Customer_6116,customer6116@example.com,Chicago,IL,USA,2022-11-21,Consumer
6117,Customer_6117,customer6117@example.com,San Antonio,CA,USA,2022-07-09,Consumer
6118,Customer_6118,customer6118@example.com,Philadelphia,AZ,USA,2022-12-24,Consumer
6119,Customer_6119,customer6119@example.com,Chicago,NY,USA,2023-04-03,Consumer
6120,Customer_6120,customer6120@example.com,Chicago,IL,USA,2022-08-13,Corporate
6121,Customer_6121,customer6121@example.com,San Jose,PA,USA,2023-03-23,Consumer
6122,Customer_6122,customer6122@example.com,New York,IL,USA,2023-03-17,Corporate
6123,Customer_6123,customer6123@example.com,New York,CA,USA,2022-06-13,Consumer
6124,Customer_6124,customer6124@example.com,Philadelphia,TX,USA,2023-03-18,Home Office
6125,Customer_6125,customer6125@example.com,Chicago,PA,USA,2023-05-10,Home Office
6126,Customer_6126,customer6126@example.com,San Jose,AZ,USA,2022-08-14,Home Office
6127,Customer_6127,customer6127@example.com,San Jose,PA,USA,2022-01-17,Corporate
6128,Customer_6128,customer6128@example.com,Phoenix,NY,USA,2023-05-05,Corporate
6129,Customer_6129,customer6129@example.com,Los Angeles,CA,USA,2022-12-27,Consumer
6130,Customer_6130,customer6130@example.com,Chicago,CA,USA,2022-11-01,Home Office
6131,Customer_6131,customer6131@example.com,New York,PA,USA,2022-12-29,Home Office
6132,Customer_6132,customer6132@example.com,San Jose,PA,USA,2022-11-26,Consumer
6133,Customer_6133,customer6133@example.com,Houston,CA,USA,2022-01-25,Consumer
6134,Customer_6134,customer6134@example.com,San Antonio,AZ,USA,2023-05-06,Home Office
6135,Customer_6135,customer6135@example.com,San Jose,TX,USA,2023-05-12,Corporate
6136,Customer_6136,customer6136@example.com,New York,TX,USA,2022-12-20,Home Office
6137,Customer_6137,customer6137@example.com,Los Angeles,NY,USA,2022-05-23,Corporate
6138,Customer_6138,customer6138@example.com,Chicago,NY,USA,2023-03-26,Consumer
6139,Customer_6139,customer6139@example.com,San Antonio,NY,USA,2022-09-17,Home Office
6140,Customer_6140,customer6140@example.com,Phoenix,CA,USA,2022-02-06,Home Office
6141,Customer_6141,customer6141@example.com,Phoenix,CA,USA,2023-04-11,Consumer
6142,Customer_6142,customer6142@example.com,Houston,PA,USA,2023-03-27,Home Office
6143,Customer_6143,customer6143@example.com,San Jose,IL,USA,2023-05-07,Home Office
6144,Customer_6144,customer6144@example.com,Philadelphia,PA,USA,2023-01-25,Consumer
6145,Customer_6145,customer6145@example.com,Philadelphia,CA,USA,2022-06-24,Consumer
6146,Customer_6146,customer6146@example.com,New York,PA,USA,2022-07-18,Consumer
6147,Customer_6147,customer6147@example.com,New York,NY,USA,2022-07-28,Corporate
6148,Customer_6148,customer6148@example.com,San Jose,CA,USA,2022-01-07,Home Office
6149,Customer_6149,customer6149@example.com,New York,TX,USA,2022-10-20,Corporate
6150,Customer_6150,customer6150@example.com,Dallas,NY,USA,2022-02-07,Home Office
6151,Customer_6151,customer6151@example.com,San Antonio,CA,USA,2022-09-02,Corporate
6152,Customer_6152,customer6152@example.com,New York,TX,USA,2022-09-03,Home Office
6153,Customer_6153,customer6153@example.com,Phoenix,IL,USA,2023-01-02,Consumer
6154,Customer_6154,customer6154@example.com,Houston,CA,USA,2023-03-11,Corporate
6155,Customer_6155,customer6155@example.com,Phoenix,CA,USA,2022-12-24,Corporate
6156,Customer_6156,customer6156@example.com,Houston,NY,USA,2022-01-02,Corporate
6157,Customer_6157,customer6157@example.com,San Diego,CA,USA,2022-07-13,Consumer
6158,Customer_6158,customer6158@example.com,Philadelphia,PA,USA,2022-01-05,Consumer
6159,Customer_6159,customer6159@example.com,Chicago,PA,USA,2023-03-01,Consumer
6160,Customer_6160,customer6160@example.com,Los Angeles,CA,USA,2022-04-19,Corporate
6161,Customer_6161,customer6161@example.com,Philadelphia,AZ,USA,2022-03-08,Corporate
6162,Customer_6162,customer6162@example.com,Chicago,AZ,USA,2022-02-24,Corporate
6163,Customer_6163,customer6163@example.com,Dallas,AZ,USA,2022-04-05,Home Office
6164,Customer_6164,customer6164@example.com,New York,IL,USA,2022-12-05,Home Office
6165,Customer_6165,customer6165@example.com,Chicago,TX,USA,2023-02-09,Consumer
6166,Customer_6166,customer6166@example.com,Phoenix,PA,USA,2023-03-15,Consumer
6167,Customer_6167,customer6167@example.com,Los Angeles,NY,USA,2023-01-13,Consumer
6168,Customer_6168,customer6168@example.com,San Jose,NY,USA,2022-11-26,Corporate
6169,Customer_6169,customer6169@example.com,New York,PA,USA,2022-05-06,Consumer
6170,Customer_6170,customer6170@example.com,Dallas,TX,USA,2023-04-13,Corporate
6171,Customer_6171,customer6171@example.com,Dallas,AZ,USA,2022-05-05,Consumer
6172,Customer_6172,customer6172@example.com,Chicago,CA,USA,2022-02-15,Corporate
6173,Customer_6173,customer6173@example.com,San Antonio,CA,USA,2022-04-23,Consumer
6174,Customer_6174,customer6174@example.com,San Jose,NY,USA,2022-05-25,Home Office
6175,Customer_6175,customer6175@example.com,Philadelphia,CA,USA,2022-06-21,Home Office
6176,Customer_6176,customer6176@example.com,Dallas,TX,USA,2022-08-19,Corporate
6177,Customer_6177,customer6177@example.com,San Jose,IL,USA,2022-02-14,Consumer
6178,Customer_6178,customer6178@example.com,San Jose,CA,USA,2023-01-30,Corporate
6179,Customer_6179,customer6179@example.com,Phoenix,IL,USA,2022-07-22,Consumer
6180,Customer_6180,customer6180@example.com,Houston,TX,USA,2022-08-03,Home Office
6181,Customer_6181,customer6181@example.com,Chicago,NY,USA,2023-03-29,Home Office
6182,Customer_6182,customer6182@example.com,Chicago,CA,USA,2022-07-09,Corporate
6183,Customer_6183,customer6183@example.com,Dallas,IL,USA,2022-02-09,Corporate
6184,Customer_6184,customer6184@example.com,San Diego,CA,USA,2023-04-01,Consumer
6185,Customer_6185,customer6185@example.com,San Jose,IL,USA,2022-01-01,Corporate
6186,Customer_6186,customer6186@example.com,Los Angeles,CA,USA,2023-02-15,Corporate
6187,Customer_6187,customer6187@example.com,Chicago,TX,USA,2023-01-01,Home Office
6188,Customer_6188,customer6188@example.com,New York,IL,USA,2022-04-07,Corporate
6189,Customer_6189,customer6189@example.com,Chicago,CA,USA,2022-11-28,Home Office
6190,Customer_6190,customer6190@example.com,Chicago,CA,USA,2022-06-30,Home Office
6191,Customer_6191,customer6191@example.com,Los Angeles,TX,USA,2022-10-21,Corporate
6192,Customer_6192,customer6192@example.com,New York,PA,USA,2022-10-17,Consumer
6193,Customer_6193,customer6193@example.com,San Antonio,CA,USA,2023-01-31,Consumer
6194,Customer_6194,customer6194@example.com,Dallas,TX,USA,2022-04-19,Home Office
6195,Customer_6195,customer6195@example.com,Philadelphia,PA,USA,2022-10-09,Home Office
6196,Customer_6196,customer6196@example.com,Los Angeles,CA,USA,2023-03-27,Corporate
6197,Customer_6197,customer6197@example.com,San Jose,CA,USA,2022-12-20,Corporate
6198,Customer_6198,customer6198@example.com,Chicago,CA,USA,2022-07-15,Home Office
6199,Customer_6199,customer6199@example.com,Dallas,NY,USA,2022-12-29,Consumer
6200,Customer_6200,customer6200@example.com,Philadelphia,TX,USA,2022-09-03,Home Office
6201,Customer_6201,customer6201@example.com,San Jose,TX,USA,2022-02-04,Home Office
6202,Customer_6202,customer6202@example.com,San Antonio,CA,USA,2023-04-28,Consumer
6203,Customer_6203,customer6203@example.com,Dallas,CA,USA,2022-09-03,Consumer
6204,Customer_6204,customer6204@example.com,Dallas,AZ,USA,2022-06-19,Corporate
6205,Customer_6205,customer6205@example.com,New York,CA,USA,2022-09-21,Consumer
6206,Customer_6206,customer6206@example.com,Chicago,CA,USA,2022-03-25,Consumer
